"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Czech Republic","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","44.1","1"
"Czech Republic","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","44.3","1"
"Czech Republic","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","44.3","1"
"Czech Republic","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","44.3","1"
"Czech Republic","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","44.2","1"
"Czech Republic","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","44.0","1"
"Czech Republic","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","44.0","1"
"Czech Republic","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","44.2","1"
"Czech Republic","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","44.4","1"
"Czech Republic","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","44.4","1"
"Czech Republic","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","45.8",""
"Czech Republic","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","46.9",""
"Czech Republic","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","47.5","1"
"Czech Republic","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","47.5",""
"Czech Republic","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","47.4",""
"Czech Republic","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","47.3",""
"Czech Republic","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","47.3",""
"Czech Republic","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","47.3",""
"Denmark","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","46.9",""
"Denmark","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","46.9",""
"Denmark","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","46.7",""
"Denmark","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","46.4","1"
"Denmark","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","46.5","1"
"Denmark","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","46.7","1"
"Denmark","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","46.6","1"
"Denmark","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","46.2","1"
"Denmark","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","46.3","1"
"Denmark","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","45.5","1"
"Denmark","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","45.4","1"
"Denmark","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","45.3","1"
"Denmark","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","45.8","1"
"Denmark","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","46.8","1"
"Denmark","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","46.7","1"
"Denmark","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","46.5","1"
"Denmark","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","46.1","1"
"Denmark","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","45.7","1"
"Denmark","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","45.7","1"
"Denmark","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","46.2","1"
"Denmark","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","45.9","1"
"Denmark","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","45.7","1"
"Djibouti","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Djibouti","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Djibouti","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Djibouti","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Djibouti","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Djibouti","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","39.6",""
"Djibouti","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","39.8",""
"Djibouti","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","39.8",""
"Djibouti","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","39.9",""
"Djibouti","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","40.2",""
"Djibouti","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","40.2",""
"Djibouti","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","40.7",""
"Djibouti","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","40.9",""
"Djibouti","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","40.7",""
"Djibouti","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","40.8",""
"Djibouti","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","40.9",""
"Djibouti","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","40.8",""
"Djibouti","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","40.7",""
"Djibouti","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","40.8",""
"Djibouti","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","40.9",""
"Djibouti","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","40.5",""
"Djibouti","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","41.0",""
"Dominican Republic","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","36.6",""
"Dominican Republic","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","36.1",""
"Dominican Republic","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","35.5",""
"Dominican Republic","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Dominican Republic","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Dominican Republic","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","34.1",""
"Dominican Republic","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","33.9",""
"Dominican Republic","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","33.5",""
"Dominican Republic","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","33.0",""
"Dominican Republic","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","32.4",""
"Dominican Republic","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","31.9",""
"Dominican Republic","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","31.5",""
"Dominican Republic","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","31.2",""
"Dominican Republic","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","31.0","1"
"Dominican Republic","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","30.5",""
"Dominican Republic","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","30.1",""
"Dominican Republic","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","29.6",""
"Dominican Republic","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","29.2",""
"Dominican Republic","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","28.7",""
"Dominican Republic","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","28.2",""
"Dominican Republic","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","27.8",""
"Dominican Republic","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","27.3",""
"Ecuador","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","42.9",""
"Ecuador","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","42.4",""
"Ecuador","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","41.9",""
"Ecuador","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","40.0","1"
"Ecuador","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","39.6","1"
"Ecuador","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","41.3","1"
"Ecuador","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","40.5",""
"Ecuador","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","39.6",""
"Ecuador","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","38.8","1"
"Ecuador","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","37.6","1"
"Ecuador","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","37.6","1"
"Ecuador","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","36.0",""
"Ecuador","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Ecuador","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","32.8",""
"Ecuador","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","31.1",""
"Ecuador","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","29.4",""
"Ecuador","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","27.8","1"
"Ecuador","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","27.0",""
"Ecuador","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","26.3",""
"Ecuador","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","25.6",""
"Ecuador","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","24.9",""
"Ecuador","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","24.2",""
"Egypt","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Egypt","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Egypt","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Egypt","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","22.7",""
"Egypt","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","22.5",""
"Egypt","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","22.2","1"
"Egypt","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","21.8",""
"Egypt","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","21.6","1"
"Egypt","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","21.1","1"
"Egypt","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","21.7",""
"Egypt","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","22.2",""
"Egypt","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","22.8","1"
"Egypt","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","23.6","1"
"Egypt","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","23.2","1"
"Egypt","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","22.8",""
"Egypt","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","23.4","1"
"Egypt","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","26.4","1"
"Egypt","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","28.4","1"
"Egypt","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","27.0",""
"Egypt","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","25.5",""
"Egypt","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","24.1",""
"Egypt","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","23.0",""
"El Salvador","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","40.8",""
"El Salvador","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","40.3",""
"El Salvador","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","39.7",""
"El Salvador","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","38.5","1"
"El Salvador","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","38.4","1"
"El Salvador","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","38.2",""
"El Salvador","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","38.1",""
"El Salvador","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","38.0","1"
"El Salvador","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","37.6","1"
"El Salvador","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","35.8","1"
"El Salvador","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","35.6","1"
"El Salvador","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","35.8","1"
"El Salvador","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","36.7","1"
"El Salvador","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","36.0","1"
"El Salvador","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","34.9","1"
"El Salvador","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","41.2","1"
"El Salvador","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","41.2","1"
"El Salvador","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","40.5",""
"El Salvador","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","39.8",""
"El Salvador","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","39.1",""
"El Salvador","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","38.4",""
"El Salvador","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","37.6",""
"Equatorial Guinea","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","37.1",""
"Equatorial Guinea","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","36.5",""
"Equatorial Guinea","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","37.0",""
"Equatorial Guinea","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","36.4",""
"Equatorial Guinea","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","36.8",""
"Equatorial Guinea","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","36.5",""
"Equatorial Guinea","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","36.8",""
"Equatorial Guinea","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","36.5",""
"Equatorial Guinea","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","36.1",""
"Equatorial Guinea","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","36.0",""
"Equatorial Guinea","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","36.1",""
"Equatorial Guinea","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","35.7",""
"Equatorial Guinea","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","35.8",""
"Equatorial Guinea","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","35.8",""
"Equatorial Guinea","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","36.1",""
"Equatorial Guinea","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","35.7",""
"Equatorial Guinea","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","35.5",""
"Equatorial Guinea","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","35.6",""
"Equatorial Guinea","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","35.3",""
"Equatorial Guinea","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","35.6",""
"Equatorial Guinea","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","35.2",""
"Equatorial Guinea","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","35.0",""
"Eritrea","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","41.1",""
"Eritrea","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","41.2",""
"Eritrea","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","41.2",""
"Eritrea","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","41.3",""
"Eritrea","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","41.3",""
"Eritrea","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","41.5",""
"Eritrea","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","41.5",""
"Eritrea","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","41.7",""
"Eritrea","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","41.9",""
"Eritrea","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Eritrea","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","42.1",""
"Eritrea","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","42.1",""
"Eritrea","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Eritrea","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Eritrea","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","41.9",""
"Eritrea","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","41.9",""
"Eritrea","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","41.8",""
"Eritrea","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","41.8",""
"Eritrea","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","41.8",""
"Eritrea","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Eritrea","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Eritrea","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Estonia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Estonia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","49.4",""
"Estonia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Estonia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","49.4","1"
"Estonia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","49.3","1"
"Estonia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","49.1","1"
"Estonia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","48.7","1"
"Estonia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Estonia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","48.5","1"
"Estonia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","48.7","1"
"Estonia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Estonia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","48.3","1"
"Estonia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Estonia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","49.0",""
"Estonia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Estonia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","49.6",""
"Estonia","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","49.8","1"
"Estonia","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","49.9",""
"Estonia","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","49.9",""
"Estonia","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","49.9",""
"Estonia","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","50.2",""
"Estonia","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","50.3",""
"Ethiopia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","44.9",""
"Ethiopia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","44.9",""
"Ethiopia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","44.9",""
"Ethiopia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","44.7",""
"Ethiopia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","44.9",""
"Ethiopia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","45.0",""
"Ethiopia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","44.9",""
"Ethiopia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","44.9","1"
